event_id,event_name,event_date,genre,kind,event_type,artist_name_raw,artist_name_clean,source_column,position_in_lineup,artist_id,artist_name
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,3:30 5:00 DART & Bella Claxton,3:30 5:00 dart & bella claxton,artist_source,6,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,colorfloor,colorfloor,artist_source,7,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,0:00 2:00 angelboy,0:00 2:00 angelboy,artist_source,8,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,2:00 3:30 mul/ANNA,2:00 3:30 mul/anna,artist_source,9,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,3:30 5:00 Flansie,3:30 5:00 flansie,artist_source,10,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,Kamil Aoragh is de event manager vanuit ons. Zijn nummer is 06-41094410.,kamil aoragh is de event manager vanuit ons. zijn nummer is 06-41094410.,artist_source,11,,
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,LSDXOXO,lsdxoxo,artist_source,1,artist_00389,LSDXOXO
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,Travis,travis,artist_source,2,artist_00712,Travis
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,Raven,raven,artist_source,3,artist_00578,Raven
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,bebe bad,bebe bad,artist_source,4,artist_00074,Bebe Bad
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,IFIF,ifif,artist_source,5,artist_00304,IFIF
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,Tsepo,tsepo,artist_source,6,artist_00715,Tsepo
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,Rob Black,rob black,artist_source,7,artist_00589,Rob Black
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,Lola Edo,lola edo,artist_source,8,artist_00415,Lola Edo
recjP1ZW3k1wmUeQQ,Yere Yere,2025-08-31,house,intern,Regulier,BIIANCO,biianco,artist_source,9,artist_00055,BIIANCO
recjHpIzosc7QfbCL,Symfora by Philou Louzolo,2025-09-05,afro house,intern,Regulier,HoneyLuv,honeyluv,artist_source,1,artist_00295,HoneyLuv
recjHpIzosc7QfbCL,Symfora by Philou Louzolo,2025-09-05,afro house,intern,Regulier,LevyM,levym,artist_source,2,artist_00406,LevyM
recjHpIzosc7QfbCL,Symfora by Philou Louzolo,2025-09-05,afro house,intern,Regulier,Syreeta,syreeta,artist_source,3,artist_00677,Syreeta
recjHpIzosc7QfbCL,Symfora by Philou Louzolo,2025-09-05,afro house,intern,Regulier,Philou Louzolo,philou louzolo,artist_source,4,artist_00556,Philou Louzolo
reci1FHaH2i4eyLuc,Westside Gunn Afterparty,2025-09-06,,intern,Regulier,Kurashi Soundsystem,kurashi soundsystem,artist_source,1,artist_00382,Kurashi Soundsystem
reci1FHaH2i4eyLuc,Westside Gunn Afterparty,2025-09-06,,intern,Regulier,Sandor,sandor,artist_source,2,artist_00624,Sandor
reci1FHaH2i4eyLuc,Westside Gunn Afterparty,2025-09-06,,intern,Regulier,Westside Gunn,westside gunn,artist_source,3,artist_00743,Westside Gunn
reci1FHaH2i4eyLuc,Westside Gunn Afterparty,2025-09-06,,intern,Regulier,LIL 'VIC,lil 'vic,artist_source,4,artist_00387,LIL 'VIC
reci1FHaH2i4eyLuc,Westside Gunn Afterparty,2025-09-06,,intern,Regulier,Tida Kamara,tida kamara,artist_source,5,artist_00699,Tida Kamara
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Varuna Agosti,varuna agosti,artist_source,1,artist_00729,Varuna Agosti
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,TWIENA,twiena,artist_source,2,artist_00684,TWIENA
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Parrish Smith,parrish smith,artist_source,3,artist_00542,Parrish Smith
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Ben Klock,ben klock,artist_source,4,artist_00076,Ben Klock
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,DJ Pete,dj pete,artist_source,5,artist_00183,DJ Pete
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Hitam,hitam,artist_source,6,artist_00292,Hitam
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Rosati,rosati,artist_source,7,artist_00599,Rosati
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Mareena,mareena,artist_source,8,artist_00449,Mareena
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Jesse G,jesse g,artist_source,9,artist_00330,Jesse G
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Altinbas,altinbas,artist_source,10,artist_00031,Altinbas
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Adriana Lopez,adriana lopez,artist_source,11,artist_00020,Adriana Lopez
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Amanda Mussi,amanda mussi,artist_source,12,artist_00033,Amanda Mussi
recuxepzvwbZzeyFU,Patio - Summer Closing,2025-09-13,progressieve techno,intern,Regulier,Abstract Division,abstract division,artist_source,13,artist_00016,Abstract Division
recvKhZtsODFV1pxd,Blond:ish,2025-09-14,"""afro house, house""",intern,Regulier,Cincity,cincity,artist_source,1,artist_00129,Cincity
recvKhZtsODFV1pxd,Blond:ish,2025-09-14,"""afro house, house""",intern,Regulier,Collé,collé,artist_source,2,artist_00144,Collé
recvKhZtsODFV1pxd,Blond:ish,2025-09-14,"""afro house, house""",intern,Regulier,BLOND:ISH,blond:ish,artist_source,3,artist_00057,BLOND:ISH
rec4vURxaJtHrVVty,SONA presents Bedouïn,2025-09-19,"""Melodic, tech house""",extern,Regulier,22:00-00:00 Benja & franc fala,22:00-00:00 benja & franc fala,artist_source,1,,
rec4vURxaJtHrVVty,SONA presents Bedouïn,2025-09-19,"""Melodic, tech house""",extern,Regulier,00:00-03:00 Bedouin,00:00-03:00 bedouin,artist_source,2,,
rec4vURxaJtHrVVty,SONA presents Bedouïn,2025-09-19,"""Melodic, tech house""",extern,Regulier,03:00-04:30 Benja & franc fala x Cole,03:00-04:30 benja & franc fala x cole,artist_source,3,,
recpGdigRpqq90GOu,Spades,2025-09-21,"""house, Bounce / trance""",intern,Regulier,Florinsz,florinsz,artist_source,1,artist_00258,Florinsz
recpGdigRpqq90GOu,Spades,2025-09-21,"""house, Bounce / trance""",intern,Regulier,Reiss,reiss,artist_source,2,artist_00584,Reiss
recpGdigRpqq90GOu,Spades,2025-09-21,"""house, Bounce / trance""",intern,Regulier,Papa Nugs,papa nugs,artist_source,3,artist_00537,Papa Nugs
recpGdigRpqq90GOu,Spades,2025-09-21,"""house, Bounce / trance""",intern,Regulier,Moxes,moxes,artist_source,4,artist_00490,Moxes
recpGdigRpqq90GOu,Spades,2025-09-21,"""house, Bounce / trance""",intern,Regulier,Emvae,emvae,artist_source,5,artist_00236,Emvae
recpGdigRpqq90GOu,Spades,2025-09-21,"""house, Bounce / trance""",intern,Regulier,Laura Meester,laura meester,artist_source,6,artist_00396,Laura Meester
rec5aOIoZoLH6pWnU,SHADOWPRINT,2025-09-26,techno,intern,Regulier,Kaufman,kaufman,artist_source,1,artist_00367,Kaufman
rec5aOIoZoLH6pWnU,SHADOWPRINT,2025-09-26,techno,intern,Regulier,Marco Faraone,marco faraone,artist_source,2,artist_00447,Marco Faraone
rec5aOIoZoLH6pWnU,SHADOWPRINT,2025-09-26,techno,intern,Regulier,S.A.M.,s.a.m.,artist_source,3,artist_00608,S.A.M.
rec5aOIoZoLH6pWnU,SHADOWPRINT,2025-09-26,techno,intern,Regulier,Bart Skils,bart skils,artist_source,4,artist_00066,Bart Skils
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Jennifer Loveless,jennifer loveless,artist_source,1,artist_00326,Jennifer Loveless
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Ploy,ploy,artist_source,2,artist_00562,Ploy
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,NIKS,niks,artist_source,3,artist_00495,NIKS
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Dyed Soundorom,dyed soundorom,artist_source,4,artist_00227,Dyed Soundorom
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Hervé,hervé,artist_source,5,artist_00290,Hervé
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Anz,anz,artist_source,6,artist_00045,Anz
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,DJ Spit,dj spit,artist_source,7,artist_00187,DJ Spit
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Shonky,shonky,artist_source,8,artist_00646,Shonky
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Kyra Khaldi,kyra khaldi,artist_source,9,artist_00385,Kyra Khaldi
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Elias Mazian,elias mazian,artist_source,10,artist_00231,Elias Mazian
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,Doudou MD,doudou md,artist_source,11,artist_00223,Doudou MD
reccC1y5GdQEy3jyv,Festimi,2025-09-27,left field house & techno,intern,Regulier,DJ Fart in the Club,dj fart in the club,artist_source,12,artist_00171,DJ Fart in the Club
rec4yfrL3TMVtEtCg,Club Roto,2025-10-04,"""tech house, minimal house""",intern,Regulier,Noach,noach,artist_source,1,artist_00511,Noach
rec4yfrL3TMVtEtCg,Club Roto,2025-10-04,"""tech house, minimal house""",intern,Regulier,Paramida,paramida,artist_source,2,artist_00539,Paramida
rec4yfrL3TMVtEtCg,Club Roto,2025-10-04,"""tech house, minimal house""",intern,Regulier,Tommy Chikara,tommy chikara,artist_source,3,artist_00706,Tommy Chikara
rec4yfrL3TMVtEtCg,Club Roto,2025-10-04,"""tech house, minimal house""",intern,Regulier,Job de Jong,job de jong,artist_source,4,artist_00332,Job de Jong
rec4yfrL3TMVtEtCg,Club Roto,2025-10-04,"""tech house, minimal house""",intern,Regulier,Sweely,sweely,artist_source,5,artist_00674,Sweely
recSFDSzI2yWbrO1C,12 15 6 9 by Numéro x TGIB - ADE,2025-10-22,techno,intern,Regulier,Polygonia,polygonia,artist_source,1,artist_00564,Polygonia
recSFDSzI2yWbrO1C,12 15 6 9 by Numéro x TGIB - ADE,2025-10-22,techno,intern,Regulier,Joya Astou,joya astou,artist_source,2,artist_00341,Joya Astou
recSFDSzI2yWbrO1C,12 15 6 9 by Numéro x TGIB - ADE,2025-10-22,techno,intern,Regulier,Prance,prance,artist_source,3,artist_00566,Prance
recSFDSzI2yWbrO1C,12 15 6 9 by Numéro x TGIB - ADE,2025-10-22,techno,intern,Regulier,JEANS,jeans,artist_source,4,artist_00316,JEANS
recSFDSzI2yWbrO1C,12 15 6 9 by Numéro x TGIB - ADE,2025-10-22,techno,intern,Regulier,Richie Hawtin,richie hawtin,artist_source,5,artist_00588,Richie Hawtin
recSFDSzI2yWbrO1C,12 15 6 9 by Numéro x TGIB - ADE,2025-10-22,techno,intern,Regulier,Olivia Mendez,olivia mendez,artist_source,6,artist_00524,Olivia Mendez
recSFDSzI2yWbrO1C,12 15 6 9 by Numéro x TGIB - ADE,2025-10-22,techno,intern,Regulier,MARRØN,marrøn,artist_source,7,artist_00428,MARRØN
recz0Kim1Op786PDX,Numero private event,2025-10-22,techno,intern,Regulier,Gyatso,gyatso,artist_source,1,artist_00281,Gyatso
recz0Kim1Op786PDX,Numero private event,2025-10-22,techno,intern,Regulier,Tommy Gold,tommy gold,artist_source,2,artist_00707,Tommy Gold
recz0Kim1Op786PDX,Numero private event,2025-10-22,techno,intern,Regulier,Richie Hawtin,richie hawtin,artist_source,3,artist_00588,Richie Hawtin
recz0Kim1Op786PDX,Numero private event,2025-10-22,techno,intern,Regulier,Ignez,ignez,artist_source,4,artist_00307,Ignez
recz0Kim1Op786PDX,Numero private event,2025-10-22,techno,intern,Regulier,u.r. trax,u.r. trax,artist_source,5,artist_00776,u.r. trax
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,Club,club,artist_source,1,,
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,06:00 - 08:00 [tbc] - Idea,06:00 - 08:00 [tbc] - idea,artist_source,2,,
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,04:00 - 06:00 [tbc] - Idea,04:00 - 06:00 [tbc] - idea,artist_source,3,,
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,02:00 - 04:00 [tbc] - Idea,02:00 - 04:00 [tbc] - idea,artist_source,4,,
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,00:00 - 02:00 [tbc] - Idea,00:00 - 02:00 [tbc] - idea,artist_source,5,,
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,22:00 - 00:00 [tbc] - Idea,22:00 - 00:00 [tbc] - idea,artist_source,6,,
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,Colorfloor,colorfloor,artist_source,7,,
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,02:00 - 04:00 [tbc] - Idea,02:00 - 04:00 [tbc] - idea,artist_source,8,,
recw3WxiDn4rJL1Wm,HOT MEAL - ADE,2025-10-23,Bounce / trance,intern,Regulier,00:00 - 02:00 [tbc] - Idea,00:00 - 02:00 [tbc] - idea,artist_source,9,,
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,dj sweet6teen,dj sweet6teen,artist_source,1,artist_00767,dj sweet6teen
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,D Stone,d stone,artist_source,2,artist_00159,D Stone
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,PHIA,phia,artist_source,3,artist_00530,PHIA
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,Luuk van Dijk,luuk van dijk,artist_source,4,artist_00425,Luuk van Dijk
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,Tsepo,tsepo,artist_source,5,artist_00715,Tsepo
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,Julian Anthony,julian anthony,artist_source,6,artist_00345,Julian Anthony
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,Storm Mollison,storm mollison,artist_source,7,artist_00665,Storm Mollison
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,Retromigration,retromigration,artist_source,8,artist_00586,Retromigration
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,Denis Sulta,denis sulta,artist_source,9,artist_00209,Denis Sulta
recqwzEd5yLlh3gnR,Get Closer - ADE,2025-10-24,"""tech house, house""",intern,Regulier,TSHA,tsha,artist_source,10,artist_00683,TSHA
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,mad miran,mad miran,artist_source,1,artist_00771,mad miran
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Christian AB,christian ab,artist_source,2,artist_00128,Christian AB
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Pangaea,pangaea,artist_source,3,artist_00536,Pangaea
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Amaliah,amaliah,artist_source,4,artist_00032,Amaliah
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Ploy,ploy,artist_source,5,artist_00562,Ploy
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Moopie,moopie,artist_source,6,artist_00486,Moopie
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Naone,naone,artist_source,7,artist_00502,Naone
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Jorg Kuning (live),jorg kuning (live),artist_source,8,artist_00336,Jorg Kuning (live)
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Impérieux,impérieux,artist_source,9,artist_00308,Impérieux
recmBZGtfdFhTgRMU,VBX curated by Ben UFO - ADE,2025-10-24,"""minimal house, left field house & techno""",intern,Regulier,Ben UFO,ben ufo,artist_source,10,artist_00078,Ben UFO
recmiao3o5mKDY9B8,AGRIO CLUB - ADE,2025-10-25,Bounce / trance,intern,Regulier,Interpol,interpol,artist_source,1,artist_00312,Interpol
recmiao3o5mKDY9B8,AGRIO CLUB - ADE,2025-10-25,Bounce / trance,intern,Regulier,THC,thc,artist_source,2,artist_00679,THC
recmiao3o5mKDY9B8,AGRIO CLUB - ADE,2025-10-25,Bounce / trance,intern,Regulier,DART,dart,artist_source,3,artist_00166,DART
recmiao3o5mKDY9B8,AGRIO CLUB - ADE,2025-10-25,Bounce / trance,intern,Regulier,Kyle Starkey,kyle starkey,artist_source,4,artist_00384,Kyle Starkey
recmiao3o5mKDY9B8,AGRIO CLUB - ADE,2025-10-25,Bounce / trance,intern,Regulier,Bae Blade,bae blade,artist_source,5,artist_00059,Bae Blade
recmiao3o5mKDY9B8,AGRIO CLUB - ADE,2025-10-25,Bounce / trance,intern,Regulier,Mordi,mordi,artist_source,6,artist_00487,Mordi
recmiao3o5mKDY9B8,AGRIO CLUB - ADE,2025-10-25,Bounce / trance,intern,Regulier,RONI,roni,artist_source,7,artist_00576,RONI
recmiao3o5mKDY9B8,AGRIO CLUB - ADE,2025-10-25,Bounce / trance,intern,Regulier,Match Box,match box,artist_source,8,artist_00460,Match Box
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,Antal,antal,artist_source,1,artist_00041,Antal
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,Tama Sumo,tama sumo,artist_source,2,artist_00687,Tama Sumo
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,Louie Vega,louie vega,artist_source,3,artist_00418,Louie Vega
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,HUNEE,hunee,artist_source,4,artist_00283,HUNEE
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,Antal,antal,artist_source,5,artist_00041,Antal
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,Lakuti,lakuti,artist_source,6,artist_00393,Lakuti
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,Antal,antal,artist_source,7,artist_00041,Antal
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,Coco Maria,coco maria,artist_source,8,artist_00141,Coco Maria
recuWX5UcBxbohbQv,RUSH HOUR - ADE,2025-10-25,,intern,Regulier,Brandfee,brandfee,artist_source,9,artist_00097,Brandfee
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Rødhåd,rødhåd,artist_source,1,artist_00607,Rødhåd
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Serti,serti,artist_source,2,artist_00638,Serti
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Xiaolin,xiaolin,artist_source,3,artist_00750,Xiaolin
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Wata Igarashi,wata igarashi,artist_source,4,artist_00741,Wata Igarashi
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Sarkawt Hamad,sarkawt hamad,artist_source,5,artist_00628,Sarkawt Hamad
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,DJ Red,dj red,artist_source,6,artist_00184,DJ Red
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Dj Nobu,dj nobu,artist_source,7,artist_00219,Dj Nobu
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,GiGi FM,gigi fm,artist_source,8,artist_00276,GiGi FM
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Objekt,objekt,artist_source,9,artist_00518,Objekt
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Sepehr,sepehr,artist_source,10,artist_00637,Sepehr
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,Priori,priori,artist_source,11,artist_00568,Priori
recH3D6PTtkDXvkBS,CODA by Ratherlost & Pax-Romana - ADE,2025-10-26,progressieve techno,intern,Regulier,CCL,ccl,artist_source,12,artist_00105,CCL
recmahFhtG7Mxo7pJ,KREAM,2025-11-01,Commercieel,intern,Regulier,KREAM,kream,artist_source,1,artist_00354,KREAM
reclJeduL1NMDcqCQ,Mindscape - VNTM Live All Night Long,2025-11-08,"""techno, Melodic""",intern,Regulier,VNTM,vntm,artist_source,1,artist_00723,VNTM
recC44sMKY07iXTwV,Colin Benders pres. Hiss & Hertz,2025-11-15,techno,intern,Regulier,Efdemin,efdemin,artist_source,1,artist_00229,Efdemin
recC44sMKY07iXTwV,Colin Benders pres. Hiss & Hertz,2025-11-15,techno,intern,Regulier,Jasmín,jasmín,artist_source,2,artist_00323,Jasmín
recC44sMKY07iXTwV,Colin Benders pres. Hiss & Hertz,2025-11-15,techno,intern,Regulier,Nene H,nene h,artist_source,3,artist_00504,Nene H
recC44sMKY07iXTwV,Colin Benders pres. Hiss & Hertz,2025-11-15,techno,intern,Regulier,Colin Benders,colin benders,artist_source,4,artist_00142,Colin Benders
recC44sMKY07iXTwV,Colin Benders pres. Hiss & Hertz,2025-11-15,techno,intern,Regulier,Quelza,quelza,artist_source,5,artist_00572,Quelza
recQIXOJ1P1LVVma5,Joy Orbison,2025-11-22,left field house & techno,intern,Regulier,Joy Orbison,joy orbison,artist_source,1,artist_00340,Joy Orbison
recQIXOJ1P1LVVma5,Joy Orbison,2025-11-22,left field house & techno,intern,Regulier,CARISTA,carista,artist_source,2,artist_00104,CARISTA
recQIXOJ1P1LVVma5,Joy Orbison,2025-11-22,left field house & techno,intern,Regulier,BSS,bss,artist_source,3,artist_00058,BSS
recQIXOJ1P1LVVma5,Joy Orbison,2025-11-22,left field house & techno,intern,Regulier,Nick Leon,nick leon,artist_source,4,artist_00508,Nick Leon
recSsQWKYL0bpQlRp,This Is Gala x Rush Hour,2025-11-28,,intern,Regulier,Kléo,kléo,artist_source,1,artist_00378,Kléo
recSsQWKYL0bpQlRp,This Is Gala x Rush Hour,2025-11-28,,intern,Regulier,Richard Akingbehin,richard akingbehin,artist_source,2,artist_00587,Richard Akingbehin
recSsQWKYL0bpQlRp,This Is Gala x Rush Hour,2025-11-28,,intern,Regulier,Marcel Dettmann,marcel dettmann,artist_source,3,artist_00446,Marcel Dettmann
recSsQWKYL0bpQlRp,This Is Gala x Rush Hour,2025-11-28,,intern,Regulier,Pearson Sound,pearson sound,artist_source,4,artist_00550,Pearson Sound
recSsQWKYL0bpQlRp,This Is Gala x Rush Hour,2025-11-28,,intern,Regulier,Peach,peach,artist_source,5,artist_00549,Peach
recSsQWKYL0bpQlRp,This Is Gala x Rush Hour,2025-11-28,,intern,Regulier,Prosumer,prosumer,artist_source,6,artist_00570,Prosumer
recSsQWKYL0bpQlRp,This Is Gala x Rush Hour,2025-11-28,,intern,Regulier,Antal,antal,artist_source,7,artist_00041,Antal
rece4MzzTBakEZZZK,Lofi by Milion,2025-12-05,"""UKG, Bounce / trance""",intern,Regulier,DJ BORING,dj boring,artist_source,1,artist_00169,DJ BORING
rece4MzzTBakEZZZK,Lofi by Milion,2025-12-05,"""UKG, Bounce / trance""",intern,Regulier,Gabriel Muñoz,gabriel muñoz,artist_source,2,artist_00269,Gabriel Muñoz
rece4MzzTBakEZZZK,Lofi by Milion,2025-12-05,"""UKG, Bounce / trance""",intern,Regulier,LoveFoxy,lovefoxy,artist_source,3,artist_00419,LoveFoxy
rece4MzzTBakEZZZK,Lofi by Milion,2025-12-05,"""UKG, Bounce / trance""",intern,Regulier,Esi,esi,artist_source,4,artist_00241,Esi
rece4MzzTBakEZZZK,Lofi by Milion,2025-12-05,"""UKG, Bounce / trance""",intern,Regulier,Milion,milion,artist_source,5,artist_00481,Milion
rece4MzzTBakEZZZK,Lofi by Milion,2025-12-05,"""UKG, Bounce / trance""",intern,Regulier,Faster Horses,faster horses,artist_source,6,artist_00250,Faster Horses
reclF4Lb7ZHezZj39,Sweet Nothing,2025-12-07,Bounce / trance,intern,Regulier,DJ Hyperdrive,dj hyperdrive,artist_source,1,artist_00175,DJ Hyperdrive
reclF4Lb7ZHezZj39,Sweet Nothing,2025-12-07,Bounce / trance,intern,Regulier,Eva Vrijdag,eva vrijdag,artist_source,2,artist_00244,Eva Vrijdag
reclF4Lb7ZHezZj39,Sweet Nothing,2025-12-07,Bounce / trance,intern,Regulier,VEL,vel,artist_source,3,artist_00721,VEL
reclF4Lb7ZHezZj39,Sweet Nothing,2025-12-07,Bounce / trance,intern,Regulier,DJ Shoplifter,dj shoplifter,artist_source,4,artist_00186,DJ Shoplifter
reclF4Lb7ZHezZj39,Sweet Nothing,2025-12-07,Bounce / trance,intern,Regulier,Pegassi,pegassi,artist_source,5,artist_00551,Pegassi
